sample_id,source_file,source_group,class_id,class_name,split,sample_rate,channels,duration,num_samples,start_sample,end_sample
target_word_00206.wav,dataset\raw\target_word\target_words_raw.wav,target_chunk015,0,target_word,train,16000,1,1.0,16000,240000,256000
target_word_00207.wav,dataset\raw\target_word\target_words_raw.wav,target_chunk016,0,target_word,train,16000,1,1.0,16000,256000,272000
target_word_00208.wav,dataset\raw\target_word\target_words_raw.wav,target_chunk017,0,target_word,validation,16000,1,1.0,16000,272000,288000
target_word_00209.wav,dataset\raw\target_word\target_words_raw.wav,target_chunk018,0,target_word,train,16000,1,1.0,16000,288000,304000
target_word_00210.wav,dataset\raw\target_word\target_words_raw.wav,target_chunk019,0,target_word,train,16000,1,1.0,16000,304000,320000
target_word_00211.wav,dataset\raw\target_word\target_words_raw.wav,target_chunk020,0,target_word,test,16000,1,1.0,16000,320000,336000
target_word_00212.wav,dataset\raw\target_word\target_words_raw.wav,target_chunk021,0,target_word,test,16000,1,1.0,16000,336000,352000
target_word_00213.wav,dataset\raw\target_word\target_words_raw.wav,target_chunk022,0,target_word,train,16000,1,1.0,16000,352000,368000
target_word_00214.wav,dataset\raw\target_word\target_words_raw.wav,target_chunk023,0,target_word,train,16000,1,1.0,16000,368000,384000
target_word_00215.wav,dataset\raw\target_word\target_words_raw.wav,target_chunk024,0,target_word,train,16000,1,1.0,16000,384000,400000
target_word_00216.wav,dataset\raw\target_word\target_words_raw.wav,target_chunk025,0,target_word,train,16000,1,1.0,16000,400000,416000
target_word_00217.wav,dataset\raw\target_word\target_words_raw.wav,target_chunk026,0,target_word,train,16000,1,1.0,16000,416000,432000
target_word_00218.wav,dataset\raw\target_word\target_words_raw.wav,target_chunk027,0,target_word,train,16000,1,1.0,16000,432000,448000
target_word_00219.wav,dataset\raw\target_word\target_words_raw.wav,target_chunk028,0,target_word,train,16000,1,1.0,16000,448000,464000
target_word_00220.wav,dataset\raw\target_word\target_words_raw.wav,target_chunk029,0,target_word,train,16000,1,1.0,16000,464000,480000
target_word_00221.wav,dataset\raw\target_word\target_words_raw.wav,target_chunk030,0,target_word,train,16000,1,1.0,16000,480000,496000
target_word_00222.wav,dataset\raw\target_word\target_words_raw.wav,target_chunk031,0,target_word,train,16000,1,1.0,16000,496000,512000
target_word_00223.wav,dataset\raw\target_word\target_words_raw.wav,target_chunk032,0,target_word,train,16000,1,1.0,16000,512000,528000
target_word_00224.wav,dataset\raw\target_word\target_words_raw.wav,target_chunk033,0,target_word,train,16000,1,1.0,16000,528000,544000
target_word_00225.wav,dataset\raw\target_word\target_words_raw.wav,target_chunk034,0,target_word,train,16000,1,1.0,16000,544000,560000
target_word_00226.wav,dataset\raw\target_word\target_words_raw.wav,target_chunk035,0,target_word,train,16000,1,1.0,16000,560000,576000
target_word_00227.wav,dataset\raw\target_word\target_words_raw.wav,target_chunk036,0,target_word,train,16000,1,1.0,16000,576000,592000
target_word_00228.wav,dataset\raw\target_word\target_words_raw.wav,target_chunk037,0,target_word,test,16000,1,1.0,16000,592000,608000
target_word_00229.wav,dataset\raw\target_word\target_words_raw.wav,target_chunk038,0,target_word,train,16000,1,1.0,16000,608000,624000
target_word_00230.wav,dataset\raw\target_word\target_words_raw.wav,target_chunk039,0,target_word,train,16000,1,1.0,16000,624000,640000
target_word_00231.wav,dataset\raw\target_word\target_words_raw.wav,target_chunk040,0,target_word,train,16000,1,1.0,16000,640000,656000
target_word_00232.wav,dataset\raw\target_word\target_words_raw.wav,target_chunk041,0,target_word,train,16000,1,1.0,16000,656000,672000
target_word_00233.wav,dataset\raw\target_word\target_words_raw.wav,target_chunk042,0,target_word,train,16000,1,1.0,16000,672000,688000
target_word_00234.wav,dataset\raw\target_word\target_words_raw.wav,target_chunk043,0,target_word,train,16000,1,1.0,16000,688000,704000
target_word_00235.wav,dataset\raw\target_word\target_words_raw.wav,target_chunk044,0,target_word,train,16000,1,1.0,16000,704000,720000
target_word_00236.wav,dataset\raw\target_word\target_words_raw.wav,target_chunk045,0,target_word,train,16000,1,1.0,16000,720000,736000
target_word_00237.wav,dataset\raw\target_word\target_words_raw.wav,target_chunk046,0,target_word,train,16000,1,1.0,16000,736000,752000
target_word_00238.wav,dataset\raw\target_word\target_words_raw.wav,target_chunk047,0,target_word,train,16000,1,1.0,16000,752000,768000
target_word_00239.wav,dataset\raw\target_word\target_words_raw.wav,target_chunk048,0,target_word,validation,16000,1,1.0,16000,768000,784000
target_word_00240.wav,dataset\raw\target_word\target_words_raw.wav,target_chunk049,0,target_word,train,16000,1,1.0,16000,784000,800000
target_word_00241.wav,dataset\raw\target_word\target_words_raw.wav,target_chunk050,0,target_word,validation,16000,1,1.0,16000,800000,816000
target_word_00242.wav,dataset\raw\target_word\target_words_raw.wav,target_chunk051,0,target_word,train,16000,1,1.0,16000,816000,832000
target_word_00243.wav,dataset\raw\target_word\target_words_raw.wav,target_chunk052,0,target_word,test,16000,1,1.0,16000,832000,848000
target_word_00244.wav,dataset\raw\target_word\target_words_raw.wav,target_chunk053,0,target_word,train,16000,1,1.0,16000,848000,864000
target_word_00245.wav,dataset\raw\target_word\target_words_raw.wav,target_chunk054,0,target_word,validation,16000,1,1.0,16000,864000,880000
target_word_00246.wav,dataset\raw\target_word\target_words_raw.wav,target_chunk055,0,target_word,train,16000,1,1.0,16000,880000,896000
target_word_00247.wav,dataset\raw\target_word\target_words_raw.wav,target_chunk056,0,target_word,train,16000,1,1.0,16000,896000,912000
target_word_00248.wav,dataset\raw\target_word\target_words_raw.wav,target_chunk057,0,target_word,test,16000,1,1.0,16000,912000,928000
target_word_00249.wav,dataset\raw\target_word\target_words_raw.wav,target_chunk058,0,target_word,validation,16000,1,1.0,16000,928000,944000
target_word_00250.wav,dataset\raw\target_word\target_words_raw.wav,target_chunk059,0,target_word,validation,16000,1,1.0,16000,944000,960000
target_word_00251.wav,dataset\raw\target_word\target_words_raw.wav,target_chunk060,0,target_word,train,16000,1,1.0,16000,960000,976000
target_word_00252.wav,dataset\raw\target_word\target_words_raw.wav,target_chunk061,0,target_word,train,16000,1,1.0,16000,976000,992000
target_word_00253.wav,dataset\raw\target_word\target_words_raw.wav,target_chunk062,0,target_word,train,16000,1,1.0,16000,992000,1008000
target_word_00254.wav,dataset\raw\target_word\target_words_raw.wav,target_chunk063,0,target_word,validation,16000,1,1.0,16000,1008000,1024000
target_word_00255.wav,dataset\raw\target_word\target_words_raw.wav,target_chunk064,0,target_word,train,16000,1,1.0,16000,1024000,1040000
target_word_00256.wav,dataset\raw\target_word\target_words_raw.wav,target_chunk065,0,target_word,train,16000,1,1.0,16000,1040000,1056000
target_word_00257.wav,dataset\raw\target_word\target_words_raw.wav,target_chunk066,0,target_word,train,16000,1,1.0,16000,1056000,1072000
target_word_00258.wav,dataset\raw\target_word\target_words_raw.wav,target_chunk067,0,target_word,train,16000,1,1.0,16000,1072000,1088000
target_word_00259.wav,dataset\raw\target_word\target_words_raw.wav,target_chunk068,0,target_word,train,16000,1,1.0,16000,1088000,1104000
target_word_00260.wav,dataset\raw\target_word\target_words_raw.wav,target_chunk069,0,target_word,train,16000,1,1.0,16000,1104000,1120000
target_word_00261.wav,dataset\raw\target_word\target_words_raw.wav,target_chunk070,0,target_word,train,16000,1,1.0,16000,1120000,1136000
target_word_00262.wav,dataset\raw\target_word\target_words_raw.wav,target_chunk071,0,target_word,test,16000,1,1.0,16000,1136000,1152000
target_word_00263.wav,dataset\raw\target_word\target_words_raw.wav,target_chunk072,0,target_word,validation,16000,1,1.0,16000,1152000,1168000
target_word_00264.wav,dataset\raw\target_word\target_words_raw.wav,target_chunk073,0,target_word,train,16000,1,1.0,16000,1168000,1184000
target_word_00265.wav,dataset\raw\target_word\target_words_raw.wav,target_chunk074,0,target_word,test,16000,1,1.0,16000,1184000,1200000
target_word_00266.wav,dataset\raw\target_word\target_words_raw.wav,target_chunk075,0,target_word,train,16000,1,1.0,16000,1200000,1216000
target_word_00267.wav,dataset\raw\target_word\target_words_raw.wav,target_chunk076,0,target_word,train,16000,1,1.0,16000,1216000,1232000
target_word_00268.wav,dataset\raw\target_word\target_words_raw.wav,target_chunk077,0,target_word,train,16000,1,1.0,16000,1232000,1248000
target_word_00269.wav,dataset\raw\target_word\target_words_raw.wav,target_chunk078,0,target_word,train,16000,1,1.0,16000,1248000,1264000
target_word_00270.wav,dataset\raw\target_word\target_words_raw.wav,target_chunk079,0,target_word,train,16000,1,1.0,16000,1264000,1280000
target_word_00271.wav,dataset\raw\target_word\target_words_raw.wav,target_chunk080,0,target_word,train,16000,1,1.0,16000,1280000,1296000
target_word_00272.wav,dataset\raw\target_word\target_words_raw.wav,target_chunk081,0,target_word,train,16000,1,1.0,16000,1296000,1312000
target_word_00273.wav,dataset\raw\target_word\target_words_raw.wav,target_chunk082,0,target_word,train,16000,1,1.0,16000,1312000,1328000
target_word_00274.wav,dataset\raw\target_word\target_words_raw.wav,target_chunk083,0,target_word,validation,16000,1,1.0,16000,1328000,1344000
target_word_00275.wav,dataset\raw\target_word\target_words_raw.wav,target_chunk084,0,target_word,train,16000,1,1.0,16000,1344000,1360000
target_word_00276.wav,dataset\raw\target_word\target_words_raw.wav,target_chunk085,0,target_word,train,16000,1,1.0,16000,1360000,1376000
target_word_00277.wav,dataset\raw\target_word\target_words_raw.wav,target_chunk086,0,target_word,train,16000,1,1.0,16000,1376000,1392000
target_word_00278.wav,dataset\raw\target_word\target_words_raw.wav,target_chunk087,0,target_word,test,16000,1,1.0,16000,1392000,1408000
target_word_00279.wav,dataset\raw\target_word\target_words_raw.wav,target_chunk088,0,target_word,test,16000,1,1.0,16000,1408000,1424000
target_word_00280.wav,dataset\raw\target_word\target_words_raw.wav,target_chunk089,0,target_word,validation,16000,1,1.0,16000,1424000,1440000
target_word_00281.wav,dataset\raw\target_word\target_words_raw.wav,target_chunk090,0,target_word,train,16000,1,1.0,16000,1440000,1456000
target_word_00282.wav,dataset\raw\target_word\target_words_raw.wav,target_chunk091,0,target_word,validation,16000,1,1.0,16000,1456000,1472000
target_word_00283.wav,dataset\raw\target_word\target_words_raw.wav,target_chunk092,0,target_word,test,16000,1,1.0,16000,1472000,1488000
target_word_00284.wav,dataset\raw\target_word\target_words_raw.wav,target_chunk093,0,target_word,train,16000,1,1.0,16000,1488000,1504000
target_word_00285.wav,dataset\raw\target_word\target_words_raw.wav,target_chunk094,0,target_word,train,16000,1,1.0,16000,1504000,1520000
target_word_00286.wav,dataset\raw\target_word\target_words_raw.wav,target_chunk095,0,target_word,train,16000,1,1.0,16000,1520000,1536000
target_word_00287.wav,dataset\raw\target_word\target_words_raw.wav,target_chunk096,0,target_word,train,16000,1,1.0,16000,1536000,1552000
target_word_00288.wav,dataset\raw\target_word\target_words_raw.wav,target_chunk097,0,target_word,train,16000,1,1.0,16000,1552000,1568000
target_word_00289.wav,dataset\raw\target_word\target_words_raw.wav,target_chunk098,0,target_word,train,16000,1,1.0,16000,1568000,1584000
target_word_00290.wav,dataset\raw\target_word\target_words_raw.wav,target_chunk099,0,target_word,test,16000,1,1.0,16000,1584000,1600000
target_word_00291.wav,dataset\raw\target_word\target_words_raw.wav,target_chunk100,0,target_word,train,16000,1,1.0,16000,1600000,1616000
target_word_00292.wav,dataset\raw\target_word\target_words_raw.wav,target_chunk101,0,target_word,train,16000,1,1.0,16000,1616000,1632000
target_word_00293.wav,dataset\raw\target_word\target_words_raw.wav,target_chunk102,0,target_word,test,16000,1,1.0,16000,1632000,1648000
target_word_00294.wav,dataset\raw\target_word\target_words_raw.wav,target_chunk103,0,target_word,test,16000,1,1.0,16000,1648000,1664000
target_word_00295.wav,dataset\raw\target_word\target_words_raw.wav,target_chunk104,0,target_word,train,16000,1,1.0,16000,1664000,1680000
target_word_00296.wav,dataset\raw\target_word\target_words_raw.wav,target_chunk105,0,target_word,train,16000,1,1.0,16000,1680000,1696000
target_word_00297.wav,dataset\raw\target_word\target_words_raw.wav,target_chunk106,0,target_word,test,16000,1,1.0,16000,1696000,1712000
target_word_00298.wav,dataset\raw\target_word\target_words_raw.wav,target_chunk107,0,target_word,validation,16000,1,1.0,16000,1712000,1728000
target_word_00299.wav,dataset\raw\target_word\target_words_raw.wav,target_chunk108,0,target_word,train,16000,1,1.0,16000,1728000,1744000
target_word_00300.wav,dataset\raw\target_word\target_words_raw.wav,target_chunk109,0,target_word,train,16000,1,1.0,16000,1744000,1760000
target_word_00301.wav,dataset\raw\target_word\target_words_raw.wav,target_chunk110,0,target_word,validation,16000,1,1.0,16000,1760000,1776000
target_word_00302.wav,dataset\raw\target_word\target_words_raw.wav,target_chunk111,0,target_word,train,16000,1,1.0,16000,1776000,1792000
target_word_00303.wav,dataset\raw\target_word\target_words_raw.wav,target_chunk112,0,target_word,train,16000,1,1.0,16000,1792000,1808000
target_word_00304.wav,dataset\raw\target_word\target_words_raw.wav,target_chunk113,0,target_word,validation,16000,1,1.0,16000,1808000,1824000
target_word_00305.wav,dataset\raw\target_word\target_words_raw.wav,target_chunk114,0,target_word,train,16000,1,1.0,16000,1824000,1840000
target_word_00306.wav,dataset\raw\target_word\target_words_raw.wav,target_chunk115,0,target_word,train,16000,1,1.0,16000,1840000,1856000
target_word_00307.wav,dataset\raw\target_word\target_words_raw.wav,target_chunk116,0,target_word,test,16000,1,1.0,16000,1856000,1872000
target_word_00308.wav,dataset\raw\target_word\target_words_raw.wav,target_chunk117,0,target_word,train,16000,1,1.0,16000,1872000,1888000
target_word_00309.wav,dataset\raw\target_word\target_words_raw.wav,target_chunk118,0,target_word,train,16000,1,1.0,16000,1888000,1904000
target_word_00310.wav,dataset\raw\target_word\target_words_raw.wav,target_chunk119,0,target_word,train,16000,1,1.0,16000,1904000,1920000
target_word_00311.wav,dataset\raw\target_word\target_words_raw.wav,target_chunk120,0,target_word,train,16000,1,1.0,16000,1920000,1936000
target_word_00312.wav,dataset\raw\target_word\target_words_raw.wav,target_chunk121,0,target_word,test,16000,1,1.0,16000,1936000,1952000
target_word_00313.wav,dataset\raw\target_word\target_words_raw.wav,target_chunk122,0,target_word,train,16000,1,1.0,16000,1952000,1968000
target_word_00314.wav,dataset\raw\target_word\target_words_raw.wav,target_chunk123,0,target_word,train,16000,1,1.0,16000,1968000,1984000
target_word_00315.wav,dataset\raw\target_word\target_words_raw.wav,target_chunk124,0,target_word,train,16000,1,1.0,16000,1984000,2000000
target_word_00316.wav,dataset\raw\target_word\target_words_raw.wav,target_chunk125,0,target_word,train,16000,1,1.0,16000,2000000,2016000
target_word_00317.wav,dataset\raw\target_word\target_words_raw.wav,target_chunk126,0,target_word,train,16000,1,1.0,16000,2016000,2032000
target_word_00318.wav,dataset\raw\target_word\target_words_raw.wav,target_chunk127,0,target_word,train,16000,1,1.0,16000,2032000,2048000
target_word_00319.wav,dataset\raw\target_word\target_words_raw.wav,target_chunk128,0,target_word,validation,16000,1,1.0,16000,2048000,2064000
target_word_00320.wav,dataset\raw\target_word\target_words_raw.wav,target_chunk129,0,target_word,test,16000,1,1.0,16000,2064000,2080000
target_word_00321.wav,dataset\raw\target_word\target_words_raw.wav,target_chunk130,0,target_word,test,16000,1,1.0,16000,2080000,2096000
target_word_00322.wav,dataset\raw\target_word\target_words_raw.wav,target_chunk131,0,target_word,train,16000,1,1.0,16000,2096000,2112000
target_word_00323.wav,dataset\raw\target_word\target_words_raw.wav,target_chunk132,0,target_word,train,16000,1,1.0,16000,2112000,2128000
target_word_00324.wav,dataset\raw\target_word\target_words_raw.wav,target_chunk133,0,target_word,train,16000,1,1.0,16000,2128000,2144000
target_word_00325.wav,dataset\raw\target_word\target_words_raw.wav,target_chunk134,0,target_word,train,16000,1,1.0,16000,2144000,2160000
target_word_00326.wav,dataset\raw\target_word\target_words_raw.wav,target_chunk135,0,target_word,train,16000,1,1.0,16000,2160000,2176000
target_word_00327.wav,dataset\raw\target_word\target_words_raw.wav,target_chunk136,0,target_word,train,16000,1,1.0,16000,2176000,2192000
target_word_00328.wav,dataset\raw\target_word\target_words_raw.wav,target_chunk137,0,target_word,train,16000,1,1.0,16000,2192000,2208000
target_word_00329.wav,dataset\raw\target_word\target_words_raw.wav,target_chunk138,0,target_word,validation,16000,1,1.0,16000,2208000,2224000
target_word_00330.wav,dataset\raw\target_word\target_words_raw.wav,target_chunk139,0,target_word,train,16000,1,1.0,16000,2224000,2240000
target_word_00331.wav,dataset\raw\target_word\target_words_raw.wav,target_chunk140,0,target_word,train,16000,1,1.0,16000,2240000,2256000
target_word_00332.wav,dataset\raw\target_word\target_words_raw.wav,target_chunk141,0,target_word,train,16000,1,1.0,16000,2256000,2272000
target_word_00333.wav,dataset\raw\target_word\target_words_raw.wav,target_chunk142,0,target_word,validation,16000,1,1.0,16000,2272000,2288000
target_word_00334.wav,dataset\raw\target_word\target_words_raw.wav,target_chunk143,0,target_word,train,16000,1,1.0,16000,2288000,2304000
target_word_00335.wav,dataset\raw\target_word\target_words_raw.wav,target_chunk144,0,target_word,train,16000,1,1.0,16000,2304000,2320000
target_word_00336.wav,dataset\raw\target_word\target_words_raw.wav,target_chunk145,0,target_word,validation,16000,1,1.0,16000,2320000,2336000
target_word_00337.wav,dataset\raw\target_word\target_words_raw.wav,target_chunk146,0,target_word,train,16000,1,1.0,16000,2336000,2352000
target_word_00338.wav,dataset\raw\target_word\target_words_raw.wav,target_chunk147,0,target_word,train,16000,1,1.0,16000,2352000,2368000
target_word_00339.wav,dataset\raw\target_word\target_words_raw.wav,target_chunk148,0,target_word,train,16000,1,1.0,16000,2368000,2384000
target_word_00340.wav,dataset\raw\target_word\target_words_raw.wav,target_chunk149,0,target_word,test,16000,1,1.0,16000,2384000,2400000
target_word_00341.wav,dataset\raw\target_word\target_words_raw.wav,target_chunk150,0,target_word,validation,16000,1,1.0,16000,2400000,2416000
target_word_00342.wav,dataset\raw\target_word\target_words_raw.wav,target_chunk151,0,target_word,test,16000,1,1.0,16000,2416000,2432000
target_word_00343.wav,dataset\raw\target_word\target_words_raw.wav,target_chunk152,0,target_word,validation,16000,1,1.0,16000,2432000,2448000
target_word_00344.wav,dataset\raw\target_word\target_words_raw.wav,target_chunk153,0,target_word,validation,16000,1,1.0,16000,2448000,2464000
target_word_00345.wav,dataset\raw\target_word\target_words_raw.wav,target_chunk154,0,target_word,train,16000,1,1.0,16000,2464000,2480000
target_word_00346.wav,dataset\raw\target_word\target_words_raw.wav,target_chunk155,0,target_word,train,16000,1,1.0,16000,2480000,2496000
target_word_00347.wav,dataset\raw\target_word\target_words_raw.wav,target_chunk156,0,target_word,train,16000,1,1.0,16000,2496000,2512000
target_word_00348.wav,dataset\raw\target_word\target_words_raw.wav,target_chunk157,0,target_word,test,16000,1,1.0,16000,2512000,2528000
target_word_00349.wav,dataset\raw\target_word\target_words_raw.wav,target_chunk158,0,target_word,train,16000,1,1.0,16000,2528000,2544000
target_word_00350.wav,dataset\raw\target_word\target_words_raw.wav,target_chunk159,0,target_word,validation,16000,1,1.0,16000,2544000,2560000
target_word_00351.wav,dataset\raw\target_word\target_words_raw.wav,target_chunk160,0,target_word,train,16000,1,1.0,16000,2560000,2576000
target_word_00352.wav,dataset\raw\target_word\target_words_raw.wav,target_chunk161,0,target_word,test,16000,1,1.0,16000,2576000,2592000
target_word_00353.wav,dataset\raw\target_word\target_words_raw.wav,target_chunk162,0,target_word,train,16000,1,1.0,16000,2592000,2608000
target_word_00354.wav,dataset\raw\target_word\target_words_raw.wav,target_chunk163,0,target_word,train,16000,1,1.0,16000,2608000,2624000
target_word_00355.wav,dataset\raw\target_word\target_words_raw.wav,target_chunk164,0,target_word,validation,16000,1,1.0,16000,2624000,2640000
target_word_00356.wav,dataset\raw\target_word\target_words_raw.wav,target_chunk165,0,target_word,train,16000,1,1.0,16000,2640000,2656000
target_word_00357.wav,dataset\raw\target_word\target_words_raw.wav,target_chunk166,0,target_word,test,16000,1,1.0,16000,2656000,2672000
unknown_words_00358.wav,dataset\raw\unknown_words\unknown_words_raw.wav,unknown_chunk000,1,unknown_words,test,16000,1,1.0,16000,0,16000
unknown_words_00359.wav,dataset\raw\unknown_words\unknown_words_raw.wav,unknown_chunk001,1,unknown_words,train,16000,1,1.0,16000,16000,32000
unknown_words_00360.wav,dataset\raw\unknown_words\unknown_words_raw.wav,unknown_chunk002,1,unknown_words,test,16000,1,1.0,16000,32000,48000
unknown_words_00361.wav,dataset\raw\unknown_words\unknown_words_raw.wav,unknown_chunk003,1,unknown_words,train,16000,1,1.0,16000,48000,64000
unknown_words_00362.wav,dataset\raw\unknown_words\unknown_words_raw.wav,unknown_chunk004,1,unknown_words,train,16000,1,1.0,16000,64000,80000
unknown_words_00363.wav,dataset\raw\unknown_words\unknown_words_raw.wav,unknown_chunk005,1,unknown_words,test,16000,1,1.0,16000,80000,96000
unknown_words_00364.wav,dataset\raw\unknown_words\unknown_words_raw.wav,unknown_chunk006,1,unknown_words,train,16000,1,1.0,16000,96000,112000
unknown_words_00365.wav,dataset\raw\unknown_words\unknown_words_raw.wav,unknown_chunk007,1,unknown_words,train,16000,1,1.0,16000,112000,128000
unknown_words_00366.wav,dataset\raw\unknown_words\unknown_words_raw.wav,unknown_chunk008,1,unknown_words,validation,16000,1,1.0,16000,128000,144000
unknown_words_00367.wav,dataset\raw\unknown_words\unknown_words_raw.wav,unknown_chunk009,1,unknown_words,train,16000,1,1.0,16000,144000,160000
unknown_words_00368.wav,dataset\raw\unknown_words\unknown_words_raw.wav,unknown_chunk010,1,unknown_words,train,16000,1,1.0,16000,160000,176000
unknown_words_00369.wav,dataset\raw\unknown_words\unknown_words_raw.wav,unknown_chunk011,1,unknown_words,train,16000,1,1.0,16000,176000,192000
unknown_words_00370.wav,dataset\raw\unknown_words\unknown_words_raw.wav,unknown_chunk012,1,unknown_words,train,16000,1,1.0,16000,192000,208000
unknown_words_00371.wav,dataset\raw\unknown_words\unknown_words_raw.wav,unknown_chunk013,1,unknown_words,train,16000,1,1.0,16000,208000,224000
unknown_words_00372.wav,dataset\raw\unknown_words\unknown_words_raw.wav,unknown_chunk014,1,unknown_words,train,16000,1,1.0,16000,224000,240000
unknown_words_00373.wav,dataset\raw\unknown_words\unknown_words_raw.wav,unknown_chunk015,1,unknown_words,train,16000,1,1.0,16000,240000,256000
unknown_words_00374.wav,dataset\raw\unknown_words\unknown_words_raw.wav,unknown_chunk016,1,unknown_words,train,16000,1,1.0,16000,256000,272000
unknown_words_00375.wav,dataset\raw\unknown_words\unknown_words_raw.wav,unknown_chunk017,1,unknown_words,train,16000,1,1.0,16000,272000,288000
unknown_words_00376.wav,dataset\raw\unknown_words\unknown_words_raw.wav,unknown_chunk018,1,unknown_words,train,16000,1,1.0,16000,288000,304000
unknown_words_00377.wav,dataset\raw\unknown_words\unknown_words_raw.wav,unknown_chunk019,1,unknown_words,train,16000,1,1.0,16000,304000,320000
unknown_words_00378.wav,dataset\raw\unknown_words\unknown_words_raw.wav,unknown_chunk020,1,unknown_words,train,16000,1,1.0,16000,320000,336000
unknown_words_00379.wav,dataset\raw\unknown_words\unknown_words_raw.wav,unknown_chunk021,1,unknown_words,train,16000,1,1.0,16000,336000,352000
unknown_words_00380.wav,dataset\raw\unknown_words\unknown_words_raw.wav,unknown_chunk022,1,unknown_words,train,16000,1,1.0,16000,352000,368000
unknown_words_00381.wav,dataset\raw\unknown_words\unknown_words_raw.wav,unknown_chunk023,1,unknown_words,validation,16000,1,1.0,16000,368000,384000
unknown_words_00382.wav,dataset\raw\unknown_words\unknown_words_raw.wav,unknown_chunk024,1,unknown_words,train,16000,1,1.0,16000,384000,400000
unknown_words_00383.wav,dataset\raw\unknown_words\unknown_words_raw.wav,unknown_chunk025,1,unknown_words,train,16000,1,1.0,16000,400000,416000
unknown_words_00384.wav,dataset\raw\unknown_words\unknown_words_raw.wav,unknown_chunk026,1,unknown_words,test,16000,1,1.0,16000,416000,432000
unknown_words_00385.wav,dataset\raw\unknown_words\unknown_words_raw.wav,unknown_chunk027,1,unknown_words,test,16000,1,1.0,16000,432000,448000
unknown_words_00386.wav,dataset\raw\unknown_words\unknown_words_raw.wav,unknown_chunk028,1,unknown_words,train,16000,1,1.0,16000,448000,464000
unknown_words_00387.wav,dataset\raw\unknown_words\unknown_words_raw.wav,unknown_chunk029,1,unknown_words,test,16000,1,1.0,16000,464000,480000
unknown_words_00388.wav,dataset\raw\unknown_words\unknown_words_raw.wav,unknown_chunk030,1,unknown_words,train,16000,1,1.0,16000,480000,496000
unknown_words_00389.wav,dataset\raw\unknown_words\unknown_words_raw.wav,unknown_chunk031,1,unknown_words,validation,16000,1,1.0,16000,496000,512000
unknown_words_00390.wav,dataset\raw\unknown_words\unknown_words_raw.wav,unknown_chunk032,1,unknown_words,train,16000,1,1.0,16000,512000,528000
unknown_words_00391.wav,dataset\raw\unknown_words\unknown_words_raw.wav,unknown_chunk033,1,unknown_words,train,16000,1,1.0,16000,528000,544000
unknown_words_00392.wav,dataset\raw\unknown_words\unknown_words_raw.wav,unknown_chunk034,1,unknown_words,train,16000,1,1.0,16000,544000,560000
unknown_words_00393.wav,dataset\raw\unknown_words\unknown_words_raw.wav,unknown_chunk035,1,unknown_words,train,16000,1,1.0,16000,560000,576000
unknown_words_00394.wav,dataset\raw\unknown_words\unknown_words_raw.wav,unknown_chunk036,1,unknown_words,validation,16000,1,1.0,16000,576000,592000
unknown_words_00395.wav,dataset\raw\unknown_words\unknown_words_raw.wav,unknown_chunk037,1,unknown_words,train,16000,1,1.0,16000,592000,608000
unknown_words_00396.wav,dataset\raw\unknown_words\unknown_words_raw.wav,unknown_chunk038,1,unknown_words,train,16000,1,1.0,16000,608000,624000
unknown_words_00397.wav,dataset\raw\unknown_words\unknown_words_raw.wav,unknown_chunk039,1,unknown_words,train,16000,1,1.0,16000,624000,640000
unknown_words_00398.wav,dataset\raw\unknown_words\unknown_words_raw.wav,unknown_chunk040,1,unknown_words,train,16000,1,1.0,16000,640000,656000
unknown_words_00399.wav,dataset\raw\unknown_words\unknown_words_raw.wav,unknown_chunk041,1,unknown_words,train,16000,1,1.0,16000,656000,672000
unknown_words_00400.wav,dataset\raw\unknown_words\unknown_words_raw.wav,unknown_chunk042,1,unknown_words,train,16000,1,1.0,16000,672000,688000
unknown_words_00401.wav,dataset\raw\unknown_words\unknown_words_raw.wav,unknown_chunk043,1,unknown_words,test,16000,1,1.0,16000,688000,704000
unknown_words_00402.wav,dataset\raw\unknown_words\unknown_words_raw.wav,unknown_chunk044,1,unknown_words,train,16000,1,1.0,16000,704000,720000
unknown_words_00403.wav,dataset\raw\unknown_words\unknown_words_raw.wav,unknown_chunk045,1,unknown_words,train,16000,1,1.0,16000,720000,736000
unknown_words_00404.wav,dataset\raw\unknown_words\unknown_words_raw.wav,unknown_chunk046,1,unknown_words,train,16000,1,1.0,16000,736000,752000
unknown_words_00405.wav,dataset\raw\unknown_words\unknown_words_raw.wav,unknown_chunk047,1,unknown_words,train,16000,1,1.0,16000,752000,768000
unknown_words_00406.wav,dataset\raw\unknown_words\unknown_words_raw.wav,unknown_chunk048,1,unknown_words,train,16000,1,1.0,16000,768000,784000
unknown_words_00407.wav,dataset\raw\unknown_words\unknown_words_raw.wav,unknown_chunk049,1,unknown_words,train,16000,1,1.0,16000,784000,800000
unknown_words_00408.wav,dataset\raw\unknown_words\unknown_words_raw.wav,unknown_chunk050,1,unknown_words,validation,16000,1,1.0,16000,800000,816000
unknown_words_00409.wav,dataset\raw\unknown_words\unknown_words_raw.wav,unknown_chunk051,1,unknown_words,validation,16000,1,1.0,16000,816000,832000
unknown_words_00410.wav,dataset\raw\unknown_words\unknown_words_raw.wav,unknown_chunk052,1,unknown_words,train,16000,1,1.0,16000,832000,848000
